N,P,K,temperature,humidity,ph,rainfall,Crop Name,Yield
86,56,16,33.58775288148193,71.70151963025168,6.194690085880034,187.2711160506779,cotton,112.20088077918344
84,13,22,32.578238105371895,82.18261282642487,6.466475530586029,219.74179258848108,mothbeans,89.96554443356506
52,37,65,27.06625594225888,53.05634236807279,7.0045389218906795,287.54794200185995,mango,171.38111481045627
59,21,11,26.16723398510208,44.885160555053744,5.6350024577447755,339.3113687427131,jute,83.2417164239194
93,47,13,23.5485188781665,70.79660035433344,5.934329031912885,204.94098641406487,apple,123.88998229139196
62,45,19,30.949898369674454,61.7345196331793,6.425166373298895,242.04909602107873,watermelon,84.90945888410607
63,56,48,21.976156994479464,61.32203976462159,6.708481928194198,335.6401797958576,kidneybeans,171.5348135785859
48,50,33,30.203566307656743,66.33739262150232,6.178331182084649,167.5986178986326,blackgram,91.16843455055488
32,14,26,32.6368547917762,58.069130578277125,6.096781843739762,165.13957838152953,mango,41.959217704860244
31,22,61,23.427073638755356,71.30297657214146,5.582768391399442,276.7698969490101,watermelon,128.21132458622878
114,32,15,32.996411043481345,41.5284183673815,5.565203544102895,230.8170491553601,cotton,126.51484244092991
65,59,28,20.499847991592627,88.49456709408815,6.057389708605651,384.66904091063054,grapes,131.7484304123677
21,39,14,33.69181078079788,86.23544960227852,6.561012200179086,207.1091628953734,pigeonpeas,39.958461325230225
54,46,41,21.77543341776947,86.76350812909668,6.612742992890823,327.8666810520499,mango,132.58194879225837
106,34,19,29.68638766907049,58.25017477918592,6.488054985733738,274.9278230392107,pomegranate,115.75211678720908
100,57,18,23.751237033709128,66.59454788295498,6.319761368005668,116.37282758490288,jute,125.83665671967809
109,36,36,32.54828586754421,87.70653015287877,6.004583178522641,125.31566440283453,coconut,119.89286118644549
27,23,22,27.684505413731998,85.11730282137933,6.301388863185564,160.94694645699707,grapes,41.75275568687267
112,57,28,22.02861786869752,79.51222379505737,5.777519930771027,142.9457868547078,lentil,169.01998140324525
45,56,30,28.564873569889677,60.36657949237962,5.730518458052074,198.8114468933328,banana,103.46657971725932
93,45,33,26.118239152954747,68.21696115910868,6.099886513627583,273.6966747996071,pigeonpeas,143.8693690241674
109,48,47,29.92171724919652,79.64562371083238,7.490697592854439,280.7087629022159,grapes,180.20126263244006
53,25,13,33.22854927145189,53.65059977700159,6.152993895032797,276.33033554882195,pomegranate,78.44773517146459
26,31,33,26.140836967751277,71.32246841140557,7.372912780710211,135.28259038994622,papaya,62.81107276036346
87,30,68,24.348210193007894,81.39671624259284,6.284524291535388,280.06762325814884,muskmelon,197.88666805050204
77,30,44,20.217726417914132,75.37273958664507,6.378019982399219,222.9240660572155,cotton,112.99511206351391
94,17,12,28.622585567898124,63.974031559550035,7.094125766404459,370.9157995758181,mango,70.77043204489146
48,58,13,26.034121511471504,69.23041797775792,5.687276654894913,373.59525883230833,kidneybeans,99.14954810781946
55,25,66,25.619738285222432,89.43377715728971,5.864626647187279,330.4521480051518,pigeonpeas,185.34531591137875
108,40,46,22.744029819263186,70.0993897323605,7.447680529950429,310.93214532976725,blackgram,177.00030422539956
40,51,49,26.450830177869115,79.2808877009322,6.511834679921389,134.4858151952419,pigeonpeas,124.59920852786406
55,19,57,34.76662930375052,76.33023821888312,5.58861936441726,125.40826347600917,rice,131.51857674745796
29,41,63,24.466312305083665,75.07453077646815,5.594761466112101,352.2501072742258,papaya,144.9078838099623
92,43,44,28.995566201121505,75.81845275570218,7.3144813675547855,228.10474493723655,coconut,138.1918924405793
43,18,40,31.647303219735,62.720487564073196,7.246730179117435,235.4086825602838,coconut,91.67020095885644
83,26,65,31.237367347647975,63.70800872590627,6.4167982138902,354.3379270039091,pomegranate,199.13408827340857
118,20,53,24.93161431238886,63.393136868039115,5.8264441718891975,286.4292877182365,coffee,172.268982366867
68,41,34,29.162901252752754,41.662730360630405,7.160569212724959,153.8221722706317,lentil,109.49684906873432
118,19,49,33.06897027905236,52.053266516616176,6.1492002145593005,163.30396869620816,rice,156.63284571444296
55,31,22,20.23171141599617,47.72820033249414,6.33811679732619,101.91315071045042,coffee,70.8797404651344
101,26,13,26.536015352649613,84.32225056986286,6.864952758098636,313.20102818246943,cotton,114.8926956800237
115,13,55,23.364101273628577,53.748468322647454,6.206796706815309,245.6834975483455,chickpea,160.60972812110174
43,57,23,25.829484355982586,46.92213172327702,6.757339853396586,384.9891738511095,grapes,104.10114646817048
42,56,22,26.239844119628625,45.98834659554424,7.270565420885169,314.20384037448036,mothbeans,101.94300987713896
81,34,36,31.200064471799557,74.99949172760793,7.094746537548955,130.94579822997002,mothbeans,122.23390453853325
115,30,15,21.407328085931645,40.30416554574796,6.263222147734321,148.46243798178085,papaya,116.12050447059988
56,46,26,27.688758546987657,63.56522008782541,6.075873109407469,250.51739403499778,pigeonpeas,81.58542803810306
31,47,45,28.46292187698118,45.943555279909816,6.0710208974791176,377.46225059881976,orange,116.67941129614394
74,58,49,27.412364053277066,82.48316888179525,6.197182300753166,174.17532696513445,chickpea,169.10710571242805
32,10,58,30.978098795940802,87.92251782262292,6.487033973449544,347.67406057373177,pigeonpeas,98.23304087648725
42,34,44,25.75686883860271,87.93773081074518,6.333194961387886,193.68172604070253,chickpea,102.13786894499587
108,45,26,34.174505954601145,62.098205447338465,5.766008041975316,180.96915686673344,grapes,142.62736197504964
118,26,50,27.22705163808412,72.22574122173982,5.826911716667817,370.4178247991487,muskmelon,150.32620774488166
49,50,11,28.56820864422196,69.98520682553723,6.185859218796367,114.17247762179584,orange,74.98041415186226
36,33,66,32.38296235020124,57.50194506929765,6.624128200117715,298.22231162015316,muskmelon,167.83128273030096
81,11,22,24.128541588966836,62.20322457102656,6.685327900266989,112.95025428436693,pigeonpeas,70.4012619540956
103,49,61,21.12803043144204,43.21618486166428,6.47241412979326,340.2291359714675,coffee,198.82233550099232
108,24,11,30.616759675437237,79.78495163357437,6.977551762415029,348.82130648665196,watermelon,109.37614083014667
105,41,61,27.245177833225682,52.04017560773095,6.974497577513473,368.00697239789525,banana,222.88943802989206
32,48,37,33.447563764384924,63.026366556818815,6.355254943374777,155.82701847821812,watermelon,78.31941817038741
78,15,52,34.74020073083651,64.03103668083219,5.748881621521889,137.34944677792015,mungbean,122.65166111928247
38,10,68,25.986640258620938,68.03558695756591,6.560349539534246,251.0605139674401,chickpea,138.02333928470608
68,56,35,26.231585243894912,80.8938318944045,6.262938127987665,181.4897864680168,cotton,126.35288477436305
119,32,31,26.119439033085897,74.59405230918748,5.775845979527407,281.8892416741196,pomegranate,139.29611163532923
31,48,56,24.868311645963892,73.1531524564596,7.4636344199296785,254.12418717122722,banana,141.30145118754916
80,26,52,31.72530646649596,66.337274790247,6.239510778560204,143.455633067628,mothbeans,151.18296803449562
38,43,64,31.384936437360913,44.797787747329494,6.751595679242461,321.78114815553135,pigeonpeas,152.86354270028045
95,50,12,27.179673058257872,60.10042358254307,6.480257722673193,341.1353135577791,cotton,143.72008724652602
28,38,44,20.66991824568348,87.86584256452761,5.785656558433532,388.91290671826437,coffee,80.9560126770073
90,18,69,24.6433895226961,89.77740376441263,5.611087246745141,218.6616629083418,grapes,173.06065901284177
47,22,67,24.38454569832256,76.52490730504591,6.751538830163918,201.32048064446627,mango,155.8930488381216
97,15,21,32.16630869300388,51.37574815373225,5.994043740695771,157.67879680598153,coconut,88.55946350905126
114,15,33,21.31363360124262,45.094532300169796,5.98730799922743,154.2595165627596,coconut,114.91152472839879
71,29,14,32.085130685640564,60.73821795230997,7.413952379420621,196.31598561399562,jute,83.47254275297517
102,12,29,30.037754782987143,82.82859511796678,6.4235466086225825,394.54501070628044,pigeonpeas,100.2747381231539
35,26,48,30.98662188695674,76.09321199475002,5.558852133001379,127.67760241724687,cotton,105.61342338211415
88,58,48,26.48319781377535,84.19461187705525,6.179685430299614,177.80986062324507,jute,179.37010641334433
118,21,22,30.195886940026373,70.7888157348826,6.668983084504453,125.79351906251247,lentil,106.57090988856228
31,57,50,29.135434170603737,46.516418229484614,6.157134837034242,182.08941782072128,kidneybeans,128.10098262078685
44,56,66,31.534702928429443,45.739798349908206,5.553703908068284,127.7204297592115,muskmelon,174.4504230817953
71,54,62,26.701547517023783,42.40011513150647,6.388622530933471,252.49266002680844,chickpea,189.178245280573
104,10,54,27.09238437344454,68.35399852867656,5.711812672349556,231.5066960560949,mungbean,140.30876516534155
119,26,21,29.6536433410973,52.14431183123945,6.7383200493254085,152.21509911596894,cotton,106.3648331928044
72,12,22,21.621162404995825,76.71918206774752,6.739174200445376,152.44236813255583,cotton,59.547503032954516
42,35,65,26.54366672546476,74.31249679287536,5.575518279196801,287.8327221158179,watermelon,152.65775761067056
35,24,19,34.57926267889708,55.90553712041584,6.081332523198754,216.13640169716297,watermelon,54.847214604939964
76,45,42,20.563284800900686,48.84008332320322,6.3273725274780075,116.85848101997708,lentil,124.49586177245375
58,41,66,24.740070842995905,45.12001748980006,6.600528195718356,376.05777993012043,chickpea,183.82593509973665
72,41,49,24.71164728634056,76.86576369065486,6.09212685941639,221.4857457429401,lentil,137.29363273201267
61,13,63,29.50196178853659,62.52204977129666,6.075493025102796,277.31426645700645,jute,138.96426263899383
77,27,25,21.587005391362098,56.17649570890694,7.466030312500519,365.6235849755121,kidneybeans,106.19151010794971
58,58,54,29.428160463182916,82.8326507903156,5.5837255914418,220.64769918209436,orange,157.76511162012218
33,28,44,21.425603609774292,69.6806608284692,7.478090828182304,346.19801182337477,mothbeans,94.09823826580644
114,52,12,21.424304711274964,65.90011681982922,5.595503882156793,374.425667380885,apple,157.74347882177977
24,44,65,30.922750357827233,77.1689582487808,6.076682855589372,152.22021509901106,papaya,124.61697206854114
54,49,14,24.862027607491946,80.77915701176443,6.4873817099387,367.7477380009927,grapes,76.90279638441461
106,23,35,34.661344215706215,74.30365777113597,5.78659668602865,135.94973401191345,mungbean,115.74812528718559
112,42,20,20.560294046533325,62.000315929967634,5.769692725037448,182.5382228137999,chickpea,132.03420112974698
94,23,16,26.676599955769912,58.964939633609376,6.0126254265218915,342.46343429507095,mothbeans,105.85314412760357
37,43,62,21.697039065110353,78.58324691363511,7.447014367147139,370.2053644862835,chickpea,143.68411438400804
95,13,65,25.27068450137163,65.8953580320143,6.260233717749128,305.24163651191714,mango,166.86897443104166
28,33,19,34.97333675913576,75.21930392586881,6.6319896765383834,131.44775485674782,pigeonpeas,58.07553635255983
93,38,51,33.33263767607798,84.5199394540276,6.9085828047632925,256.8976830714258,coffee,152.86576739182797
77,28,61,20.724866132830954,85.79453173683515,6.984443671048421,271.79023271493145,orange,172.8384770223834
36,15,43,28.44883765738525,53.88578196202863,6.87608193269071,184.55791900019727,pomegranate,80.75158791985005
26,42,12,29.717334572366536,49.39449751362571,6.1738563863834495,397.38874207011935,mungbean,52.40840912989111
65,58,17,23.143019359251884,53.0643680168419,5.723455654712125,200.68838705781917,kidneybeans,93.30693389499437
32,49,40,22.176583600946753,77.56858852677513,6.063432950666422,163.07643078827778,pomegranate,87.58266449966617
59,28,20,33.56571701998285,58.50290180230801,5.920590453539013,133.04080859561466,mungbean,77.54757336341406
61,10,54,34.53224662225065,48.66946404206649,5.772554609738633,213.55037826194138,banana,118.29628748638429
28,14,16,34.87839285979463,44.919274625348464,5.548993463503237,307.785607493816,jute,54.4476762349209
69,36,54,31.84642660601952,56.3656594414844,7.371451698116829,169.425127987745,blackgram,154.68789846350197
46,25,11,29.952531041078856,46.80682201752556,7.342068773090676,330.8632652390783,blackgram,70.07264031014294
85,15,15,25.18595378289497,47.81868062666535,5.600834011260338,140.62038031651815,pigeonpeas,80.9252874795285
24,49,50,22.570974684871288,74.19419867231352,5.846169145640804,232.14037929357121,pigeonpeas,100.02583679407775
48,22,41,21.184708990493476,40.98660478342026,5.779000942925587,310.71212203181227,mungbean,104.80954292703017
56,57,29,30.39946202827238,45.8776630812719,6.062445868843035,140.59282080629131,coffee,126.88434470195307
57,44,66,31.770851227690372,82.21827456065482,5.908137740957482,279.3526629984932,kidneybeans,186.26084873812593
102,28,43,32.3968047868247,82.24570425091267,7.39170707479571,339.68575372507166,maize,142.20680611134057
27,21,59,33.70647504955698,56.46217393817885,5.668340873120408,278.664668886762,coconut,113.20018731779152
84,25,25,33.198943454575605,44.39765041843645,5.923341654009007,253.43917729825526,maize,101.15363454443116
105,52,34,34.99611908387139,75.24851669036029,5.661446609165829,351.48986596085217,apple,174.33565150156056
36,19,21,23.66096016450877,58.006584388693724,7.460770697288873,395.626105000365,mango,62.245879510837156
90,34,16,31.449614228183158,42.27323136024629,7.33682701819401,154.39388570655242,muskmelon,90.20362326372717
108,29,48,28.796892685621962,47.891349064989924,6.933263179530822,307.40390239826115,pomegranate,171.25942331814656
64,40,26,23.918676986803735,46.86074059820122,6.351946064439827,124.197266301861,mothbeans,102.08026195848936
23,13,54,34.72857983430414,69.45581719138312,5.880356271047985,112.85230719218416,grapes,81.33819781715951
55,53,20,33.46847157161378,84.90587918017806,5.942979450040285,184.24569106930304,mothbeans,98.68058499111669
89,32,15,21.927735026661747,79.65360166617288,6.386080017112023,391.2759365580639,maize,105.58424423901027
50,11,32,20.3923751348513,67.3258022508615,7.036445342672963,265.6586954106813,watermelon,74.66279822560531
38,31,36,30.32496143499015,61.107758246374004,6.029458991997918,180.48140318662337,papaya,84.64732043681087
80,46,55,29.061959432848028,70.93383545344325,6.121583825069293,139.77582892148763,mothbeans,168.23666115391444
73,17,15,34.03723436166719,62.19063704900404,6.699888582808941,376.05502090400086,coconut,74.01903694352873
58,16,47,23.510079307405547,52.304956128815796,5.975458724556507,208.7099745614322,watermelon,109.6750586540528
110,23,11,21.265819218424806,73.95987276761397,6.6684372425856075,192.00918111609946,grapes,97.10304240597381
93,12,31,23.888230006579796,83.66219728706605,6.274261786544569,357.38902959970153,blackgram,102.35718820283311
109,59,29,20.283914607671953,58.64351653404303,5.568736411802696,281.3208495132612,pigeonpeas,167.079511635014
38,25,34,20.538391267833987,82.07692338456684,6.305402572463928,150.59083349248814,grapes,71.71289874000942
58,28,24,33.7228670888114,61.55410232417452,7.33905055903829,226.45315945575152,mothbeans,79.02457825279456
86,27,69,25.280248737528176,60.0667971549713,6.086223758266922,378.4693204317124,coffee,189.2447491541341
64,25,58,26.16213501514521,41.416217877351386,6.145664778872938,370.3610723693063,coconut,157.2266120713066
32,17,38,20.275574818071565,74.76394506837052,5.631881776118574,121.03293781729326,banana,74.85200500161166
111,42,17,24.0578267025777,80.37512625569114,6.7300948971385885,180.58395782578665,apple,131.89677541598658
77,58,46,32.07088975612147,73.17784597792806,7.198484728596678,146.36181940874482,pigeonpeas,154.0917173080713
39,21,58,29.232364395000786,47.56804756959718,6.205845786186203,260.1435142775034,mango,128.60510386647425
111,20,61,31.30670901629623,45.164673377632155,5.980491115039976,324.9949951090955,orange,179.05789275859473
91,14,42,26.708206111906776,68.64293758092697,7.413223708327717,188.66296334679026,maize,119.91559352380878
80,36,31,24.64593832626995,60.07581270923009,6.990145229182977,327.3988232155965,pomegranate,127.31112441665425
58,21,59,27.242151399925554,61.45488917427948,6.634327118566529,300.6146719207504,muskmelon,140.76132020965665
20,26,56,24.84606602608627,88.39001233715038,6.111062332689768,318.46666282225505,coconut,108.32085531133394
22,15,14,32.58456645011102,76.19613355965328,5.941596035952802,384.4731139907959,cotton,30.857529459247253
96,42,48,24.465105733892685,60.589386960387834,6.9314880780009345,227.38355823601083,orange,170.81399077910106
111,14,27,29.896454606796254,40.954963992085744,6.543577634274689,202.77040738344374,coconut,102.61601713808282
81,37,47,22.05473333464292,41.70478489266351,6.541199633605962,305.1541624395063,coconut,123.70863634902052
82,23,63,30.30299740602365,74.2401847822928,5.647419637344488,342.2671424433371,grapes,173.22775426276576
44,14,62,33.6994956740005,81.8869379758882,6.524388953519212,157.43358751278151,grapes,124.25239735895242
75,42,46,29.128747319598624,75.38513147748418,7.145488062078988,354.03988024442845,apple,136.81174335778707
52,59,39,28.397830700517158,60.29438763023627,7.3935985555915185,117.35574729972743,coffee,125.70703949878018
57,57,60,34.4167740203246,41.55678689652848,5.7133647949634705,101.91812562280586,jute,162.76413821183218
25,50,40,29.410948329737696,88.37008151176148,6.762330421398142,147.52814482185383,chickpea,74.8573982468708
77,28,19,23.89325649909624,89.31680310790433,6.6366945015964935,393.6001560919698,kidneybeans,104.3594617276471
63,31,24,24.385865357716106,67.46822757221344,7.280624981896284,257.06961328533293,mungbean,89.9573913027312
64,14,51,30.579599638038907,43.53354823475528,7.002488060369743,113.97022345423281,chickpea,102.69740922402191
51,11,68,31.031548908382796,67.04862529572334,7.430523738330626,399.15270521491385,lentil,157.47355058822575
64,39,57,24.55244347683523,84.61692351104043,7.4200650751639925,323.4733764481067,blackgram,148.1083664885754
80,56,53,25.18015966889495,73.99927550641067,5.951370186690442,351.40152278536493,papaya,169.1684609395096
66,48,27,34.865847631086304,75.99946155163622,6.9507017438008445,163.88215794402504,jute,90.5403863572141
40,13,32,21.529288243704162,44.248491871612465,6.561046182729789,131.6348302709073,watermelon,67.80409697831143
99,42,42,26.06967542660149,45.32558185159007,5.929203990430611,254.5254828152903,cotton,150.88302985838064
104,22,25,20.936712967962613,46.36743881879426,5.889738164434801,331.6527052846727,pigeonpeas,103.8553240043547
94,29,63,32.31617542997361,85.21884168304963,5.662168682532573,291.3341956955493,chickpea,182.60930274258004
55,16,47,21.385187584181484,66.29248181319066,7.091090552837378,289.31779945545134,pomegranate,131.0511305563454
118,24,44,30.110110346940665,79.57875481964956,6.149009561240019,327.1288251064959,banana,158.8030414652043
38,32,43,20.84725136005223,45.76456299418001,7.213937670657933,168.1062476660536,orange,101.17774944331363
39,23,37,30.09282556714537,86.38213527542975,6.716630732046429,298.45578454329683,blackgram,70.67678978700589
76,32,11,32.64555420391555,81.05710457486052,6.847266709676921,217.6332007406072,lentil,87.56429179167928
37,28,39,25.98232290386086,51.23820723876781,6.083347499220393,120.92604559610176,blackgram,79.60260167763957
66,38,22,27.831897401482653,83.70911166469767,6.414588558791367,160.6427818730156,cotton,79.64443056560806
68,29,50,26.023126070079236,53.17213796984046,6.3246351561662495,338.2011217614678,maize,135.13004376854042
33,38,25,24.507331379489585,50.266993966952825,5.971377327849202,368.7792094241371,kidneybeans,68.05389246809318
34,33,68,32.04895100940692,53.212196840610616,7.165024337053585,184.84654345851308,apple,153.35951562542792
50,27,14,24.080038605964845,85.49775316363046,6.744169011613242,157.10828140170463,lentil,53.55699732648473
20,19,64,30.844151365841704,85.77959927574348,5.5748639549061405,108.01735127355244,lentil,108.34590976946672
73,50,37,23.092956188828033,56.44978873439844,7.139834038757376,384.3092165760436,jute,136.9298114857737
22,17,62,23.747806941174943,75.27170925472757,5.712075512057183,305.15647751056235,pigeonpeas,128.54669928579676
35,35,48,25.046917438658184,73.78726275820917,6.3073928670651185,387.1090315129481,chickpea,99.53430576686698
106,38,54,28.837345660906823,80.32813160652016,6.642513803260756,359.1547548911665,watermelon,181.81550392983334
76,19,29,26.816334787393117,54.825475007106554,5.515302491322436,202.1399778071223,muskmelon,91.92722980234284
94,26,33,31.177172147417306,65.5069270955201,6.805816210885872,133.80491372665205,mothbeans,105.48199183344973
31,11,36,23.203509505042884,73.38369755041434,6.819405879120514,249.71703845804132,apple,75.96451222507056
93,15,39,20.16008431773251,41.3128409404953,6.8050526342652935,108.0441393453013,pomegranate,118.5054048119421
115,14,67,31.6483620767783,58.836937266547736,5.826935876212554,144.97498844303487,watermelon,198.04933706563116
35,37,54,32.32474000820109,74.79441788392845,6.011464653547099,170.02978870452506,mango,121.94098191899019
91,50,36,20.892202446625845,52.629754655956674,5.9947516390654805,299.69397884334256,lentil,161.17172007889047
95,14,35,29.163612832375946,87.88520535032436,7.420133966359274,252.96324218622883,coconut,104.05194266588225
43,27,16,25.67310175809617,41.508068575341944,5.635056374451755,190.72586683383935,mango,52.26925451131586
47,35,51,31.908434827917752,87.90435937937114,6.357523015407008,269.43051975740195,grapes,115.95238272932909
27,29,56,33.116218312947176,50.83819340052,7.2425078116403885,137.5607946665102,grapes,94.05454138204212
111,50,62,32.76505650195874,42.4411020962685,7.038931988895432,326.7124380455838,orange,227.68001644353427
55,58,68,31.65806371026278,54.623701661177876,7.144884249297854,313.6105416259853,maize,193.8939016452964
109,36,47,24.035783431132444,79.31411536451127,7.4445871682446665,164.95080270415883,cotton,159.6607573118442
27,58,14,32.178344653524746,77.62210032240266,6.274523624546378,281.917466732892,lentil,88.53872005056952
77,21,32,28.00217713859439,50.4420208211396,6.1193105487609225,250.9907812891714,jute,91.37259256354933
79,16,37,20.79134922248136,49.839506679589974,5.561318980300395,118.24489355493992,blackgram,92.95558374360111
69,12,43,26.854082748473736,72.12899579022704,5.800038723579724,183.44617505084034,mungbean,118.59715580334586
47,19,62,34.1323687554499,62.90413448378652,6.6240293090860485,399.8448112071557,pigeonpeas,138.15516459925792
111,43,24,33.317890246033286,79.6144976665451,5.81532119010668,129.8606983332448,coconut,124.4563638391232
60,34,41,21.53396421495674,41.20663893462768,6.972610031961821,251.92339210664824,chickpea,111.65533949678525
119,44,35,31.161900285715554,70.52059303802855,5.5744652098318745,354.80012638437313,grapes,163.9075226797258
83,25,57,32.086892989373524,76.53360061199379,6.018976046475764,190.19556190154918,mothbeans,162.57712644990298
46,11,40,24.070822823551474,89.66930560143345,6.890906246776977,178.21259169812515,banana,75.71603897115648
82,33,28,27.074128561116385,73.93908471184234,6.011005648478127,367.2379155070971,kidneybeans,102.45709105470513
36,19,18,30.664819121955244,51.592257827498315,6.957520928448928,191.44898409447194,chickpea,51.798191291672076
92,47,38,26.585622332317218,45.40930974400194,7.491727750861404,295.4479933758376,kidneybeans,155.1943915063531
52,31,63,21.691953782998652,72.04583873220378,7.094167910898207,322.0938952992948,chickpea,141.26522584091683
103,35,67,30.588236670225825,66.15915337591079,6.183670917522005,336.5853247921315,grapes,219.44658210544964
96,52,60,33.67458034602955,84.95726442225083,7.301183801256522,398.4278911920989,muskmelon,217.85158245896406
111,48,48,29.78727092609236,76.33040105906375,5.602359471336419,340.9576209129701,mango,178.2475563151658
48,36,13,31.60701122853551,65.48712250213103,6.9500136488946245,297.1036470662603,muskmelon,57.92854321685492
32,38,12,25.37543803486743,60.17947353825738,5.54664466312535,368.6390673276921,banana,56.74564346997717
65,56,65,22.747973676899523,60.218734978541015,5.84911099071393,371.72339069168424,banana,192.28845680682844
54,47,38,29.64160492427439,51.31521430756173,7.475171483077149,391.9499372978845,grapes,126.90732244438517
25,29,61,24.916568087618284,40.866298587784854,6.221769824988614,332.9395793429459,mango,126.28001792411933
101,36,20,32.90110278484689,68.74552941035532,7.140998756328478,158.4781991794393,mothbeans,112.74879254550007
88,50,42,21.839420749670097,50.62073662616076,6.252173425671204,312.941826671197,cotton,149.34908655234008
66,29,47,26.501955495996857,50.41634588640207,7.1800569015956315,122.53853249314554,coconut,128.1441050462324
44,53,67,25.950914007025787,46.26906143382402,7.4308791202535485,195.38887837461806,coconut,165.07239652385212
85,28,20,34.070807803308945,49.47977450883464,6.371072486838333,134.74225309467505,chickpea,82.04422370331035
29,29,36,22.29702200906606,41.58945747775688,6.618698383696559,384.982782066262,apple,83.07658274041913
75,44,42,20.147702375180163,73.7115724874266,6.757278979927135,201.6262336673086,lentil,143.33854438695917
49,56,30,23.571278192106764,60.06985581563471,7.369669604350471,313.9646939329749,watermelon,109.8591807814626
24,11,48,32.304152896529814,68.07622993865725,6.013488174869115,271.3955307358382,chickpea,78.43554696741971
52,39,40,23.139827240705255,71.84788090103997,6.722498745667453,132.25342391714105,chickpea,96.15372240695837
84,43,47,23.61317095558224,88.62422811380796,6.1494404564462855,268.40333436426323,cotton,138.50019623629026
37,31,55,21.94848206805216,43.41329329277505,5.9338663603648385,298.3070630274619,mungbean,143.254555389972
115,12,11,30.731543049148108,60.8958842415719,5.6698406780464286,364.4551771940889,coconut,110.70407586284752
68,15,36,21.03761285758126,52.29489667632405,6.741421727471898,121.02569272574294,chickpea,88.11070359425018
30,24,45,24.968124534927824,63.83559659284071,7.264170957743136,188.69019552905218,jute,84.84708741002281
104,36,20,24.23748089931447,86.0236150306944,6.202785777689025,307.7022831737837,rice,110.66733103756216
45,19,56,28.32739594685232,76.19921326240757,6.605337072385955,110.29949076154357,mango,110.41090425348851
82,18,27,30.956243975296033,73.09747932399466,6.7842675905882315,161.06603685324126,jute,94.38279340288302
108,42,68,27.993146520451212,62.06229382155887,6.329300355590408,165.60111892140043,mothbeans,230.67615076565247
105,41,10,33.965389894626014,73.55562491872179,7.306695700732116,300.7979238320721,mungbean,118.96150183769274
78,57,44,34.27163958330998,41.618768863720405,6.225510322402354,185.78820384263423,maize,165.11026231287843
46,15,44,25.421979927477732,69.31193360149473,5.750021640179687,279.8786986780472,papaya,103.55243592574654
68,50,40,31.66520564412339,67.68882812996242,5.788040716103399,389.6045340028922,muskmelon,139.69209017144368
96,45,37,31.082020749022846,57.33202159815964,7.2817152290154255,337.9728946003702,muskmelon,164.11117539983968
52,11,48,33.394468875572414,50.07570627120542,7.476016085695919,199.8708413933518,pomegranate,116.06158147003391
117,38,10,26.71915460311555,80.37777754996505,6.077875701143434,241.7199906518093,orange,144.70161600195522
118,13,34,27.957097807966882,42.69310572275482,5.787205451309423,160.20217063030088,papaya,109.13416557041559
20,10,52,26.23661470372361,43.48364322117939,6.464424563512419,104.71600309103495,papaya,87.88791166263135
40,28,47,32.75565378949558,62.026087199207325,6.919056127153196,186.91461943745747,muskmelon,107.13554625452615
74,35,29,23.445534730432016,52.62772737043025,6.724805816205944,210.82258336148146,mothbeans,103.95069885113583
25,34,12,23.59563617363667,77.27262067535102,7.402216364165225,269.3101518755426,lentil,57.55226047615204
111,19,60,25.5890765536562,71.70950384605955,7.135555767943256,383.2199947791189,banana,181.9328880668936
100,24,11,23.45514248153527,78.62673980633157,7.237944330128004,384.3556219215501,muskmelon,98.53282106407187
88,31,27,28.415102546223814,56.23394781689005,6.5833343176981405,121.02948965778663,chickpea,91.15824795408068
114,57,53,22.017351597432533,77.02594698089337,6.1545503866629,284.3937038593511,coconut,198.155623742499
24,30,19,24.80279329106083,83.11516180131994,6.903472020921158,112.70579526635683,rice,36.009635756218344
22,31,14,33.701670477133845,57.263724720928586,6.37810607990279,294.42432244471104,orange,17.686717559973424
72,45,18,26.13838220287694,56.994791058091664,6.075508481124649,135.31091868254398,banana,108.5561261240178
42,43,11,31.22350574740264,84.99757019532132,5.804541371344595,383.92084750663014,papaya,79.75408232847838
72,39,43,21.70193287559861,42.489512659385454,6.555748415779124,359.30160476169084,banana,144.64904063483053
56,34,69,23.71346762212677,57.50947028654222,6.6885071343998375,106.69864916601499,mungbean,179.818800436441
93,54,47,32.11018431800553,45.933624603590204,6.63757136530835,334.6395173373569,rice,179.60113832114578
93,37,40,31.44489404434541,41.44902951249881,5.7330967268671085,290.7691351511833,mango,148.21759967625755
102,10,19,25.792338778907318,45.643470882341106,6.6399746390774865,248.61075719031373,kidneybeans,82.45116193654098
36,58,59,34.315953530502114,61.56228955901385,5.836828213610282,280.79034602574654,blackgram,160.56724284829818
104,54,21,33.659645237518184,74.34780346138953,6.827428330902938,303.47501813894127,muskmelon,123.48125399879575
97,13,45,34.4345112366836,54.46412122209814,6.358767993331067,365.3372426681539,banana,142.35738726980054
92,16,63,26.41872035281678,82.48376537005623,7.197577175478311,330.2072983128236,blackgram,150.72813654874096
20,58,30,22.962103755285245,61.8807814369175,7.056531489587558,272.61334579899716,mango,71.19921749852115
70,18,58,29.399879586370115,88.41140254808718,6.948764103033268,347.38469822350254,chickpea,133.37529905754747
64,45,56,30.271597374187976,87.707783472185,6.901474198668605,396.07688695108004,jute,161.44358504383536
96,28,15,21.8816267667578,78.66381113334074,6.620976078956204,190.05460626798842,kidneybeans,89.5652010781746
